id	Other	Exon_14
RAB14	5171.29407494251	4737.2237621506
HELLS	543.661081730564	656.348776849608
ZFP37	93.7064902702649	77.8699555964345
SCIMP	378.137237109148	461.049926610255
BEND5	77.116670020799	98.2404736002392
TMEM94	3115.71582428015	2826.16924147425
PJA1	1211.01884975688	1049.64331972012
GPR173	109.24662507756	136.023161230141
SDR42E1	284.590005080329	364.428753077965
PRAME	484.594412194013	257.74102259344
KIAA0895L	506.485499308798	624.159303889929
AL450992.1	4.92493421477122	5.82402896920691
CNOT6LP1	3.41368728339811	2.68680009755383
AL691482.3	74.1373094598041	101.255678342316
PKD1P6	106.739752244264	86.7598198880437
MIR3685	6.73174303971434	8.9675138492983
AC099343.3	107.746979447851	124.896469021728
AC039056.2	9.97430123037935	12.1014011634888
AC099494.2	13.6870590127199	11.0280601402584
PRMT2	3016.10897185216	3289.02512776873
PHC2	7475.67828910514	6824.84448963489
P2RY12	69.6929910296793	206.21969534016
AC078778.1	11.0903281778427	14.7389142613009
SCIN	1550.56576557389	1162.74071210421
BTN1A1	8.30507133714699	6.64253691999024
MCM8	604.037511182119	515.301049549744
TENT2	1666.46503188025	1831.37884544999
CLEC4D	23.3804150293016	29.9897581893712
ZNF491	40.4951427122254	35.6587597772082
MT1M	147.436366037023	199.60139173134
AC016739.1	109.289919197934	132.234226570193
TRAPPC12-AS1	28.0175611524511	24.1708978548412
IL9RP3	11.8461511837767	14.7107549258648
RPL18AP16	3.4756915900856	2.5948778940533
SUDS3P1	12.0402164848259	9.51532822062115
AC021087.2	7.54191419256799	9.3912774053067
AP000593.3	3.8584557642985	5.35959153027206
AL136295.2	13.3631585161071	16.809433070356
ACTN1	8971.62121296867	7696.09102252266
MAP3K20	1934.41690755613	1716.05432897836
PRTFDC1	377.731505940032	315.171151531686
NAT9	1297.99400828543	1431.49391628393
PRDM13	37.0742767343018	5.6808275505689
UNC50	1338.14156632973	1224.02162998532
MAP7D1	4886.4178312221	5454.41671875083
TEX11	13.5837210866875	10.9249524865821
TUBG1	1866.51359795066	1642.10381195067
UTP3	1216.98542156453	1331.1178844878
SLC25A26	673.650344407918	622.93964227578
SGPP2	3436.11035785013	4124.43957338951
MID1IP1	2434.47157616434	2795.32539003692
CCDC68	500.966653116106	397.898173463249
TBC1D16	2746.99123664802	2399.07828607775
MLST8	1555.92342876434	1422.34800434054
HTRA4	165.906806315491	59.1078947570932
RSL1D1	6760.98728570676	6155.6349999831
ENSG00000183426	83.1364139661922	98.4406670314115
RPL14	20868.6675876565	17842.0010913636
LRRC8B	1376.13590222575	1271.42579040735
RPL13AP7	27.9437870968943	32.5652973435209
LTB4R2	54.8820908623226	68.3051770560621
UBE2V1P2	4.1848049507305	3.20589544109665
AC092821.1	21.2587623879229	27.3661506176332
NUTM2A-AS1	330.575721179567	291.082054834148
AL359918.1	5.41418585159362	6.51119744702973
AC117382.1	3.51560777992058	2.70178000648934
AC022415.1	45.1269863653648	53.4266515957054
AC005480.1	2.80995488043756	3.75042708017175
AC021087.3	19.4987417559683	24.221609925709
AC012313.2	26.9615240099351	21.3796262033669
AC012313.8	9.06766918574749	11.071842434528
SLC25A53	95.1525328863843	106.529438147452
FCN3	456.426300190258	332.514328268239
LINC00205	133.886139792942	153.422135148986
SELENOKP1	2.27252469182835	3.02278573275768
KIAA1257	51.9732839513966	41.5266417722705
NLRP2	1187.49754775638	843.089534584667
PSMD14	3028.97029033426	2743.27579075009
PISD	1053.96776282498	1149.46748267843
CCDC169	83.5449393227827	63.8642083657377
AL449212.1	15.18406201656	18.5657459687734
OSMR-AS1	18.7558603888013	14.4618580301622
AC091182.1	43.7030823725087	13.4405084001429
AC135068.2	28.6120330883394	22.2348974710565
MAN1A2	2449.01664348987	2230.76403837792
RRNAD1	1372.33390311508	1197.88037059583
MESTP1	2.92777560477421	2.07500937941913
ANKRD61	30.8058352636668	24.175577765409
CDH5	1525.48549853604	1344.5744739158
DDX1	3665.82984345837	3331.20648037805
MAP4K1	652.855136306517	793.175211962751
TOP2A	5774.63143586633	4671.17068877299
LRRC56	181.16760608444	219.001974306949
ELOVL7	710.152910122491	875.141862582923
SAMD14	100.684173800454	89.1919269508365
LCORL	432.284542441765	390.340511587886
NOC2L	3831.71815626985	3500.94763722973
ENSG00000224956	6.9786899245479	8.97641604579356
KLLN	45.1631062659467	39.7625860858311
RN7SL752P	4.0506338632432	5.22614565378366
AC090181.3	10.6276834467512	29.2348323670116
RF01293	2.37351622247332	3.28545683125882
LMAN2	9040.34098812271	8023.18119183834
WARS2	616.097666031499	542.820385446122
MTSS1L	961.145471876141	842.328952514011
ARNTL	625.145306833442	551.49076344878
WNT2B	100.238619627081	115.256132271111
DRAXIN	58.1802045984885	29.3958423176576
LTBP3	7202.96411619215	6193.07977520198
AC096536.1	10.3385833786549	12.6170517175391
AC119751.6	1.29627481730792	2.39143712182435
AC024940.6	4.10728113709421	5.49558992330082
ENSG00000281445	4.48137711074365	5.82728810944266
MAMDC2-AS1	21.5496486628509	26.4431604487492
ZBTB32	46.13233117848	57.1227547303696
TIGD7	102.367503439289	87.788279423953
UMODL1	41.8748937500146	51.9903122641284
CYP1B1-AS1	32.2654975979738	38.2799840484281
ODAM	6.10927605808763	4.29018165854845
APOE	10723.3675092743	12868.2093381014
ERI2	557.165394936959	513.26710221653
AC040977.1	44.8126870116766	53.4042370571621
GAD1	173.555393689361	96.5623771518553
TAS2R15P	7.95905431791051	9.40555833590484
RPS7P14	4.92259405577557	5.94798427127887
AC073349.2	15.3232031714604	50.0121954664436
IGHV3-62	21.3218988149629	16.2190292343231
AC008735.1	5.81567162213497	7.96674212073587
SNHG22	16.2527141862586	19.1639612847316
LINC02001	159.88606582225	194.134615500623
FGF8	5.484696994843	11.4929419847222
FRK	1473.37991146786	1706.93162158924
SNX3	4879.18954146301	5425.73420336671
PCCB	1529.94634652268	1382.93124425188
UBALD1	728.322737055352	665.948183397056
ARL6IP1	10015.8248995315	8890.82190906002
ALK	59.8917466854411	18.9743390372982
ZNF274	1047.20219467478	1167.79688213404
COL25A1	106.27340006621	8.77847034383271
TMEM242	508.166938850495	575.023388137944
AC117409.1	35.2483724331483	31.2444437904093
VWC2	2.97696421649018	4.1838421937856
PTGS2	2682.63816585192	3699.2380224712
AC015660.2	3.30382396679134	2.16927764053087
CTNND2	102.26925664724	38.7038641759443
GRAP2	199.747829847086	237.858057069576
ZFY	267.469073779663	115.252300568187
SMAD5	2454.05768575749	2281.88458460864
KIF6	61.4807230778752	84.6040851567535
LINC00944	48.9010996629001	36.8279046844422
ZNF135	125.583981622947	100.827876192582
H1F0	10133.6329991165	11597.2110822451
RIMKLBP2	5.81147420308975	7.48134489760014
AC018738.1	152.033278142223	176.006807769375
GIPC2	116.596714815407	87.2783415857123
VEZT	3313.97960228025	2961.69020925881
ACAP3	1740.03643607177	1530.32067802733
C9orf78	2299.21593097325	2585.8440743579
FCRL5	663.464138330171	519.154189946887
FGF19	22.1837116687715	10.8674982463329
SYNPO	4705.26117124521	5243.13856724056
FMNL1	2372.1795851041	2747.81312876383
PIP5K1C	2315.32770523352	2137.95498392949
PRB3	14.8779898771193	20.3186712521841
HLA-A	83733.9069139237	99281.1397628528
AC004870.2	80.6557747976194	12.1947647440052
AC008771.1	261.203326698414	315.543953348549
ENSG00000254608	37.8453371236346	51.640244102084
AC123912.4	10.6188197064422	16.474568262212
Z83851.2	16.8449631752505	14.276160028552
GOLGA1	1050.20718340783	1132.07062001884
DNAI2	61.7090339901464	87.5573946012391
WDR36	1590.32668675454	1430.73621174083
RCC2	6223.58233778827	6736.65593842863
LTF	4356.60488446905	6319.72374911426
CBL	1613.0750933044	1428.58830748335
SCP2	5470.39843151049	6265.02249495513
BEX1	361.679741698469	5.03297366797564
C9orf16	1736.89422359553	2067.14416873115
